id,lat,lon,stratum,stratum_label,in_pilot,county
169,-0.6627798049648821,36.77524297891809,0,Non-cropland,False,muranga
170,0.9297483073450784,34.71890261688619,0,Non-cropland,False,bungoma
171,0.8079365835273062,34.78367354040276,1,Cropland,False,bungoma
172,0.7033046588210511,34.54336870801636,1,Cropland,False,bungoma
173,1.0786881738898506,34.63265481289335,0,Non-cropland,False,bungoma
174,0.6211007469773442,34.502498285060256,1,Cropland,False,bungoma
175,-0.9830629141921818,37.091334240368596,0,Non-cropland,False,muranga
176,-0.7579038764527144,37.201598525667485,1,Cropland,False,muranga
177,-0.8690793868024054,36.838700938847424,0,Non-cropland,False,muranga
178,-0.6687408722312524,36.86022650940602,0,Non-cropland,False,muranga
179,0.7866749708700428,35.01508752631707,1,Cropland,False,bungoma
180,0.7838739074911818,34.98103991987651,1,Cropland,False,bungoma
181,-0.8670060512831136,36.8820914648213,0,Non-cropland,False,muranga
182,0.8299112345479894,34.63283999205349,1,Cropland,False,bungoma
183,0.9954905145520521,34.605255719765985,0,Non-cropland,False,bungoma
184,0.7194047747480551,34.699767843508035,0,Non-cropland,False,bungoma
185,-0.7246966406935159,37.04113045696812,1,Cropland,False,muranga
186,-0.9933506147707004,37.03288085826671,0,Non-cropland,False,muranga
187,0.8700581722883665,34.50293553175394,0,Non-cropland,False,bungoma
188,-0.8494109624524189,36.94206755389797,1,Cropland,False,muranga
189,0.9357167026899094,34.68718980334866,0,Non-cropland,False,bungoma
190,-0.6355356273249335,36.989137005507196,1,Cropland,False,muranga
191,0.8100083408166044,34.44265916991172,1,Cropland,False,bungoma
192,-0.7859697824563113,36.93435976491402,0,Non-cropland,False,muranga
193,-0.743461439283162,36.84543138823589,0,Non-cropland,False,muranga
194,0.6234513810165487,34.49055058520405,1,Cropland,False,bungoma
195,-0.9915444284835607,37.1683458220936,0,Non-cropland,False,muranga
196,-0.9580654553813105,37.02561938306452,1,Cropland,False,muranga
197,0.7749184192249168,35.02209379701842,1,Cropland,False,bungoma
198,0.9848158512153935,34.50984667999605,0,Non-cropland,False,bungoma
199,-0.8962487789713799,37.017103261649524,1,Cropland,False,muranga
200,0.6715600828746506,34.4756361917901,1,Cropland,False,bungoma
201,-0.7739686873202255,36.98187327035965,1,Cropland,False,muranga
202,0.8401202896133745,34.41876077588985,0,Non-cropland,False,bungoma
203,-0.7962595853006961,37.05421866486243,1,Cropland,False,muranga
204,-0.6784896502635012,37.207243727714875,1,Cropland,False,muranga
205,-0.6541144592479036,36.747453469257415,0,Non-cropland,False,muranga
206,-0.8923676680559899,36.97855378134365,1,Cropland,False,muranga
207,-0.7837996581888801,36.83754031094855,0,Non-cropland,False,muranga
208,-0.6050322428398296,36.941177871307936,1,Cropland,False,muranga
209,0.6340310542389976,34.47518887402505,1,Cropland,False,bungoma
210,0.6803288816646293,34.42523959654688,0,Non-cropland,False,bungoma
211,0.8611107685645635,34.68683096751717,0,Non-cropland,False,bungoma
212,0.48247002074690853,34.52136778886383,1,Cropland,False,bungoma
213,-0.9919959492733037,37.15669100434202,0,Non-cropland,False,muranga
214,0.5980432412276554,34.565201339792694,0,Non-cropland,False,bungoma
215,-0.8325288201327112,36.80373997984223,0,Non-cropland,False,muranga
216,-0.7655629880799717,36.72861960738319,0,Non-cropland,False,muranga
217,0.8553228412029725,34.65574770111969,0,Non-cropland,False,bungoma
218,0.6381068672461252,34.70551730418966,1,Cropland,False,bungoma
219,1.0198175641691307,34.650354729477954,0,Non-cropland,False,bungoma
220,-0.5946553748322063,36.9899444165346,1,Cropland,False,muranga
221,-0.8416503110093055,37.17676858556348,0,Non-cropland,False,muranga
222,-0.7287551208146825,37.20751426757952,1,Cropland,False,muranga
223,0.9097598241963661,34.55378139424289,0,Non-cropland,False,bungoma
224,0.7600084435163039,34.738396368914565,1,Cropland,False,bungoma
225,-1.0233114154852165,37.08792773513392,0,Non-cropland,False,muranga
226,1.0392594748125716,34.60974638802871,0,Non-cropland,False,bungoma
227,-1.0154592525552035,37.1537330822719,0,Non-cropland,False,muranga
228,0.6589954942380346,34.80990215559074,1,Cropland,False,bungoma
229,-0.7766748384526346,36.93758736290906,0,Non-cropland,False,muranga
